poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central
3114,SA original tea and coffee,10.8091252,106.7080672,Food_Dining,cafe,Chill,57581,4.72,74,0.55,07:00,23:00,"afternoon,evening",False
3115,Araham,10.7733831,106.6890213,Food_Dining,restaurant:vietnamese;malaysian,Chill,364697,4.69,93,0.313,07:00,23:00,"afternoon,evening",False
3116,Kafka Café,10.7864999,106.6942586,Food_Dining,cafe,Chill,77238,3.74,82,0.278,07:00,23:00,"afternoon,evening",False
3117,Pi Bistro,10.7864857,106.6942466,Food_Dining,restaurant:international;western,Chill,292308,4.11,60,0.341,07:00,23:00,"afternoon,evening",False
3118,PASTA CLUB,10.8047339,106.7399389,Food_Dining,restaurant,Chill,328859,4.23,89,0.452,07:00,23:00,"afternoon,evening",False
3119,QUÁN BỤI,10.8029128,106.7385838,Food_Dining,cafe,Chill,113133,4.15,81,0.468,07:00,23:00,"afternoon,evening",False
3120,Aramour Coffee Roasters Thao Dien,10.8047856,106.7318676,Food_Dining,cafe,Chill,106372,4.57,83,0.445,07:00,23:00,"afternoon,evening",False
3121,Phở Bùi Gia Thảo Điền,10.8030828,106.7318264,Food_Dining,restaurant:vietnamese,Chill,175604,4.63,83,0.501,07:00,23:00,"afternoon,evening",False
3122,Simple Place,10.8139864,106.7335904,Food_Dining,restaurant:tacos;pizza,Chill,213124,3.93,97,0.471,07:00,23:00,"afternoon,evening",False
3123,Pizza 4P's,10.8019711,106.7489422,Food_Dining,restaurant:pizza,Chill,350793,4.11,91,0.534,07:00,23:00,"afternoon,evening",False
3124,Yeshi Taiwanese Kitchen,10.804997,106.7368769,Food_Dining,restaurant:taiwanese,Chill,214292,4.36,103,0.311,07:00,23:00,"afternoon,evening",False
3125,SOO 秀 COFFEE _ DQ,10.8035894,106.7288214,Food_Dining,cafe,Chill,115193,4.46,58,0.385,07:00,23:00,"afternoon,evening",False
3126,MANUKA.MEE,10.8038328,106.7359928,Food_Dining,restaurant:ice_cream,Chill,383104,4.03,107,0.359,07:00,23:00,"afternoon,evening",False
3127,Sinh Tố - Xuân Thủy,10.8031882,106.7320594,Food_Dining,restaurant:smoothie,Chill,307632,4.03,84,0.513,07:00,23:00,"afternoon,evening",False
3128,Bánh Mì Chay Khôi,10.7815689,106.674839,Food_Dining,restaurant:vietnamese,Chill,351693,4.02,106,0.304,07:00,23:00,"afternoon,evening",False
3129,Po Café,10.7741964,106.7042408,Food_Dining,cafe,Chill,102234,3.65,33,0.795,07:00,23:00,"afternoon,evening",True
3130,Trung Tâm Yến Tiệc Và Hội Nghị Amor Resort,10.8080456,106.687733,Food_Dining,restaurant,Chill,157795,4.69,70,0.546,07:00,23:00,"afternoon,evening",False
3131,Taco Place,10.8059103,106.7351238,Food_Dining,fast_food,Local,60779,3.78,31,0.526,06:00,22:00,"morning,afternoon,evening",False
3132,MOLLYNISTA,10.7711811,106.6854368,Shopping_Commerce,shop:clothes,Local,78855,3.53,45,0.369,06:00,22:00,"morning,afternoon,evening",False
3133,An Yên,10.7976089,106.6762701,Food_Dining,restaurant:vietnamese,Chill,272857,4.52,64,0.466,07:00,23:00,"afternoon,evening",False
3134,Bánh Mì Chay Nguyễn Trãi,10.7530001,106.6571683,Food_Dining,restaurant:cantonese;vietnamese,Chill,221469,4.63,69,0.314,07:00,23:00,"afternoon,evening",False
3135,Curry-licious,10.776982,106.7038982,Food_Dining,restaurant:indian,Chill,204287,4.77,62,0.59,07:00,23:00,"afternoon,evening",True
3136,MAD ROOSTA,10.7772663,106.7042149,Food_Dining,fast_food,Local,50379,4.7,85,0.558,06:00,22:00,"morning,afternoon,evening",True
3137,Bami Cô Xíu,10.7628719,106.6924217,Food_Dining,fast_food,Local,110762,4.52,74,0.561,06:00,22:00,"morning,afternoon,evening",True
3138,Nhà Tú,10.7751942,106.6895763,Food_Dining,restaurant:vietnamese,Chill,310449,4.0,117,0.52,07:00,23:00,"afternoon,evening",False
3139,Buffet Lẩu Rau Nấm Vua Rau,10.7900547,106.6841959,Food_Dining,restaurant:vietnamese;hotpot,Chill,176212,4.78,62,0.335,07:00,23:00,"afternoon,evening",False
3140,Nhà Hàng Chay Mọc Nhiên,10.7868811,106.6819034,Food_Dining,restaurant,Chill,363409,3.82,67,0.451,07:00,23:00,"afternoon,evening",False
3141,Soha plant-based,10.8061023,106.7407569,Food_Dining,restaurant:vietnamese,Chill,197405,4.05,75,0.452,07:00,23:00,"afternoon,evening",False
3142,Roots Plant-based Cafe,10.7740117,106.6973898,Food_Dining,restaurant:western,Chill,298480,4.05,97,0.688,07:00,23:00,"afternoon,evening",True
3143,Nhà Hàng Thuần Chay Nhất Tâm,10.7602288,106.7018137,Food_Dining,restaurant:vietnamese,Chill,363267,4.28,66,0.67,07:00,23:00,"afternoon,evening",True
3144,Bánh Cuốn Tây Hồ 127,10.7907465,106.696988,Food_Dining,restaurant:vietnamese,Chill,395818,3.74,99,0.478,07:00,23:00,"afternoon,evening",False
3145,Nhà Hàng Chay Hương Sen,10.811184,106.6792709,Food_Dining,restaurant:vietnamese,Chill,316321,4.46,112,0.383,07:00,23:00,"afternoon,evening",False
3146,Xích Lô,10.7666487,106.6944624,Food_Dining,restaurant,Chill,282805,4.03,80,0.751,07:00,23:00,"afternoon,evening",True
3147,Máy đọc sách,10.7887213,106.7146805,Shopping_Commerce,shop:electronics,Local,78109,3.5,23,0.354,06:00,22:00,"morning,afternoon,evening",False
3148,Fein Kafe,10.7586282,106.7000053,Food_Dining,cafe,Chill,112789,3.86,46,0.285,07:00,23:00,"afternoon,evening",False
3149,Tonkin Speciality Coffee,10.7744878,106.6978081,Food_Dining,cafe,Chill,63095,4.28,44,0.745,07:00,23:00,"afternoon,evening",True
3150,Hoa Tây Nguyên,10.7911503,106.7017976,Food_Dining,cafe,Chill,93562,4.75,72,0.3,07:00,23:00,"afternoon,evening",False
3151,D-Rave Club SGN,10.7704432,106.7053184,Food_Dining,bar,Party,316840,4.21,38,0.812,18:00,02:00,night,True
3152,Thúy Hiền,10.7876478,106.6965101,Food_Dining,restaurant,Chill,375650,3.56,72,0.445,07:00,23:00,"afternoon,evening",False
3153,Bếp Chay Nhà Zen,10.7874334,106.6560902,Food_Dining,restaurant:vietnamese,Chill,305158,4.56,110,0.301,07:00,23:00,"afternoon,evening",False
3154,POI_13086546608,10.7796174,106.6999883,Culture_History,attraction,Local,143426,4.67,39,0.932,06:00,22:00,"morning,afternoon,evening",True
3155,POI_13086546609,10.7799416,106.6996519,Culture_History,attraction,Local,79732,3.99,89,0.972,06:00,22:00,"morning,afternoon,evening",True
3156,Luu Bar,10.7900546,106.7121723,Food_Dining,bar,Party,352280,4.33,61,0.378,18:00,02:00,night,False
3157,CELA Nhà Hàng Chay,10.7890424,106.6970289,Food_Dining,restaurant:japanese,Chill,852512,4.45,106,0.366,07:00,23:00,"afternoon,evening",False
3158,Trulli Café,10.7843043,106.6942729,Food_Dining,cafe,Chill,42220,3.94,31,0.35,07:00,23:00,"afternoon,evening",False
3159,Café Linh,10.784355,106.6942271,Food_Dining,cafe,Chill,76110,3.51,67,0.545,07:00,23:00,"afternoon,evening",False
3160,21 Grams Chay,10.7740948,106.7042586,Food_Dining,restaurant:vietnamese;asian,Chill,220890,4.1,86,0.699,07:00,23:00,"afternoon,evening",True
3161,Tuệ Marina Chay,10.7815956,106.7080781,Food_Dining,restaurant:vietnamese;asian;international,Chill,388976,4.39,102,0.53,07:00,23:00,"afternoon,evening",False
3162,Metta Chay,10.782228,106.6881372,Food_Dining,restaurant:vietnamese,Chill,364664,4.33,61,0.271,07:00,23:00,"afternoon,evening",False
3163,Ẩm Thực Chay Thiên An,10.804531,106.6641851,Food_Dining,restaurant:vietnamese,Chill,345390,4.02,72,0.297,07:00,23:00,"afternoon,evening",False
3164,Sova Café Ho Chi Minh,10.7722561,106.7027258,Food_Dining,cafe,Chill,110746,4.25,80,0.645,07:00,23:00,"afternoon,evening",True
3165,Cục Gạch Chay,10.7907933,106.6918273,Food_Dining,restaurant:vietnamese,Chill,288942,4.18,74,0.396,07:00,23:00,"afternoon,evening",False
3166,Saigon Chay Vegan House,10.7860878,106.6770503,Food_Dining,restaurant:vietnamese;asian,Chill,329507,3.6,85,0.416,07:00,23:00,"afternoon,evening",False
3167,Bếp Chay An Nhiên Viên,10.7757418,106.6747281,Food_Dining,restaurant:vietnamese,Chill,202202,3.99,72,0.277,07:00,23:00,"afternoon,evening",False
3168,Thiền Trúc,10.793772,106.6901861,Food_Dining,restaurant:vietnamese,Chill,378450,4.1,107,0.296,07:00,23:00,"afternoon,evening",False
3169,Yummy Cơm Gà Hải Nam,10.8026808,106.728849,Food_Dining,restaurant,Chill,225286,4.42,87,0.377,07:00,23:00,"afternoon,evening",False
3170,Chay Thiện Quang,10.7593199,106.6611946,Food_Dining,restaurant:cantonese;vietnamese,Chill,374945,3.92,81,0.497,07:00,23:00,"afternoon,evening",False
3171,Quán An Chay,10.7959189,106.6924219,Food_Dining,restaurant:vietnamese,Chill,201736,4.23,114,0.537,07:00,23:00,"afternoon,evening",False
3172,Nhà Hàng Chay San May,10.789009,106.6982345,Food_Dining,restaurant:vietnamese,Chill,269007,4.21,106,0.314,07:00,23:00,"afternoon,evening",False
3173,Zeroism Vegan,10.8038241,106.7283588,Food_Dining,restaurant,Chill,230895,3.6,108,0.461,07:00,23:00,"afternoon,evening",False
3174,Off-Dry,10.7705814,106.6918271,Food_Dining,bar,Party,177477,4.61,51,0.681,18:00,02:00,night,True
3175,Buffet Chay D'Gemma,10.7760788,106.6807932,Food_Dining,restaurant:vietnamese;buffet,Chill,313689,4.54,62,0.462,07:00,23:00,"afternoon,evening",False
3176,Drinking & Healing,10.7705861,106.7044475,Food_Dining,bar,Party,375872,4.36,68,0.757,18:00,02:00,night,True
3177,Tiệm Chay Nàng Mây,10.7838552,106.6713235,Food_Dining,restaurant:vietnamese,Chill,373234,3.91,80,0.546,07:00,23:00,"afternoon,evening",False
3178,Nhà Hàng Chay Diệu Hạnh,10.778921,106.7136439,Food_Dining,restaurant:vietnamese,Chill,292648,3.91,83,0.307,07:00,23:00,"afternoon,evening",False
3179,Bếp Chay Đế Thính,10.7942711,106.6672225,Food_Dining,restaurant:vietnamese,Chill,368096,4.31,75,0.491,07:00,23:00,"afternoon,evening",False
3180,Sasin Mì Cay Hàn Quốc,10.7955707,106.6664108,Food_Dining,restaurant:korean,Chill,178917,4.78,114,0.389,07:00,23:00,"afternoon,evening",False
3181,Nhà Hàng Chay Vĩnh Nghiêm,10.79042,106.6826279,Food_Dining,restaurant:vietnamese,Chill,260471,3.65,106,0.515,07:00,23:00,"afternoon,evening",False
3182,Vườn Chay Giác Duyên,10.7926915,106.6911673,Food_Dining,restaurant:vietnamese;hotpot,Chill,261677,4.68,109,0.332,07:00,23:00,"afternoon,evening",False
3183,Soha Nhà Chay,10.7721912,106.6962704,Food_Dining,restaurant:vietnamese,Chill,286968,4.71,88,0.804,07:00,23:00,"afternoon,evening",True
3184,Quan Tea,10.7673324,106.7124566,Food_Dining,restaurant:vietnamese;japanese;international;teahouse,Chill,678120,3.57,79,0.31,07:00,23:00,"afternoon,evening",False
3185,Quán Chay Pháp Uyển,10.8048579,106.6892193,Food_Dining,restaurant:vietnamese,Chill,390611,4.05,68,0.509,07:00,23:00,"afternoon,evening",False
3186,Nhàn Chay,10.8040116,106.7146671,Food_Dining,restaurant:vietnamese,Chill,248051,4.71,75,0.39,07:00,23:00,"afternoon,evening",False
3187,Pizza Belga - Phan Ke Binh,10.789697,106.6994356,Food_Dining,restaurant:italian;pizza,Chill,325927,4.65,86,0.403,07:00,23:00,"afternoon,evening",False
3188,Araham Nhà Hàng Chay,10.775033,106.6744286,Food_Dining,restaurant:vietnamese;malaysian,Chill,226388,4.34,61,0.436,07:00,23:00,"afternoon,evening",False
3189,Cafe Broken Rice - Coffee Hidden Local,10.7902849,106.6772244,Food_Dining,cafe,Chill,46566,3.96,72,0.494,07:00,23:00,"afternoon,evening",False
3190,Tiệm Cà Phê Biil - Chợ,10.793635,106.6723892,Food_Dining,cafe,Chill,95586,4.22,89,0.269,07:00,23:00,"afternoon,evening",False
3191,HÀ - Acoustic Coffee,10.797859,106.6727978,Food_Dining,cafe,Chill,56107,4.5,43,0.37,07:00,23:00,"afternoon,evening",False
3192,Cafe AM:PM,10.7952823,106.6740024,Food_Dining,cafe,Chill,90257,3.66,32,0.255,07:00,23:00,"afternoon,evening",False
3193,Soleil Café,10.8123802,106.6547419,Food_Dining,cafe,Chill,76222,4.76,59,0.343,07:00,23:00,"afternoon,evening",False
3194,Cuisine de Saigon,10.8112557,106.6517136,Food_Dining,restaurant,Chill,198335,4.16,100,0.313,07:00,23:00,"afternoon,evening",False
3195,The Coffee Bean & Tea Leaf,10.8114591,106.6515867,Food_Dining,cafe,Chill,106407,4.58,44,0.29,07:00,23:00,"afternoon,evening",False
3196,Y coffee roastery,10.7696283,106.6836999,Food_Dining,cafe,Chill,63039,4.68,76,0.336,07:00,23:00,"afternoon,evening",False
3197,Quán chay Thôi Kệ,10.7714592,106.6725929,Food_Dining,restaurant:vietnamese,Chill,172889,3.62,103,0.529,07:00,23:00,"afternoon,evening",False
3198,Bánh Mì 602,10.798019,106.7177143,Food_Dining,restaurant,Chill,232342,4.6,110,0.413,07:00,23:00,"afternoon,evening",False
3199,2PM Coffee,10.7972259,106.7179776,Food_Dining,cafe,Chill,103174,4.56,49,0.384,07:00,23:00,"afternoon,evening",False
3200,Quán Chay Hoàng Lan,10.8091374,106.6890004,Food_Dining,restaurant:vietnamese,Chill,165909,4.17,75,0.368,07:00,23:00,"afternoon,evening",False
3201,Tina Coffee,10.8110862,106.6896587,Food_Dining,cafe,Chill,74752,4.64,71,0.395,07:00,23:00,"afternoon,evening",False
3202,Thành Coffee,10.8020559,106.6893705,Food_Dining,cafe,Chill,57984,4.42,32,0.294,07:00,23:00,"afternoon,evening",False
3203,The Bí Mành - Bánh Mì Heo Quay - Trần Nguyên Đán,10.7926055,106.6936197,Food_Dining,fast_food,Local,85213,3.59,80,0.52,06:00,22:00,"morning,afternoon,evening",False
3204,anh cafe,10.7926051,106.6936866,Food_Dining,cafe,Chill,80433,4.05,78,0.388,07:00,23:00,"afternoon,evening",False
3205,96B cafe & roastery,10.7900936,106.6967422,Food_Dining,cafe,Chill,116860,4.71,61,0.496,07:00,23:00,"afternoon,evening",False
3206,Hannah's Kitchen VN,10.7999139,106.6896944,Food_Dining,cafe,Chill,48549,4.74,48,0.293,07:00,23:00,"afternoon,evening",False
3207,POI_13246983501,10.7539123,106.6995375,Food_Dining,restaurant:breakfast;noodles;vietnamese,Chill,168123,3.97,93,0.433,07:00,23:00,"afternoon,evening",False
3208,SẠC,10.7689879,106.6959074,Food_Dining,restaurant,Chill,293678,4.08,93,0.556,07:00,23:00,"afternoon,evening",True
3209,Thảo Cầm Viên Sài Gòn,10.7878079,106.7064568,Entertainment_Leisure,park,Family,0,4.2,45,0.215,09:00,21:30,"morning,afternoon",False
3210,Công viên Lê Thị Riêng,10.7848296,106.6646279,Entertainment_Leisure,park,Family,0,4.79,116,0.31,09:00,21:30,"morning,afternoon",False
3211,Khu du lịch Văn Thánh,10.7975865,106.7154519,Entertainment_Leisure,park,Family,0,4.02,115,0.25,09:00,21:30,"morning,afternoon",False
3212,POI_32735058,10.784027,106.6889435,Entertainment_Leisure,park,Family,0,4.16,42,0.492,09:00,21:30,"morning,afternoon",False
3213,Công viên Lê Văn Tám,10.7881797,106.6937118,Entertainment_Leisure,park,Family,0,4.75,63,0.435,09:00,21:30,"morning,afternoon",False
3214,Khu du lịch Kỳ Hòa,10.77352,106.6721316,Entertainment_Leisure,park,Family,0,4.54,63,0.485,09:00,21:30,"morning,afternoon",False
3215,POI_35113523,10.7750646,106.6937189,Entertainment_Leisure,other,Local,55334,4.27,69,0.637,06:00,22:00,"morning,afternoon,evening",True
3216,Bưu điện Trung tâm Sài Gòn,10.7799812,106.7000211,Culture_History,attraction,Local,134248,4.67,81,0.81,06:00,22:00,"morning,afternoon,evening",True
3217,Chợ Bến Thành,10.7725707,106.6980174,Culture_History,attraction,Local,126124,3.9,59,0.734,06:00,22:00,"morning,afternoon,evening",True
3218,Dinh Độc Lập,10.777017,106.6954031,Culture_History,attraction,Local,184693,3.81,23,0.728,06:00,22:00,"morning,afternoon,evening",True
3219,Nhà thờ Thánh Jeanne d'Arc,10.7570204,106.6673851,Culture_History,attraction,Local,149301,4.29,72,0.569,06:00,22:00,"morning,afternoon,evening",False
3220,Cà Phê Hachiko,10.797641,106.692176,Food_Dining,cafe,Chill,101592,4.47,78,0.475,07:00,23:00,"afternoon,evening",False
3221,Cửa Hàng Thời Trang Việt Tiến,10.7992905,106.6961235,Shopping_Commerce,shop:clothes,Local,139541,4.59,34,0.483,06:00,22:00,"morning,afternoon,evening",False
3222,Toà Nhà Parkson CT Plaza,10.8130453,106.6656962,Shopping_Commerce,shop:mall,Family,287963,4.11,77,0.355,09:00,21:30,"morning,afternoon",False
3223,Co.opmart - Nguyễn Đình Chiểu,10.7814536,106.6921613,Shopping_Commerce,shop:supermarket,Local,64303,4.28,75,0.483,06:00,22:00,"morning,afternoon,evening",False
3224,CO.OP Mart Nguyễn Kiệm,10.808729,106.6781079,Shopping_Commerce,shop:supermarket,Local,35604,4.3,38,0.335,06:00,22:00,"morning,afternoon,evening",False
3225,POI_77183580,10.7884127,106.70663,Food_Dining,cafe,Chill,49286,3.94,89,0.267,07:00,23:00,"afternoon,evening",False
3226,Galaxy Cinema,10.7731875,106.6929588,Entertainment_Leisure,cinema,Family,46138,4.21,120,0.6,09:00,21:30,"morning,afternoon",True
3227,Mega Market An Phú,10.8000482,106.7431652,Shopping_Commerce,shop:supermarket,Local,58876,3.61,51,0.537,06:00,22:00,"morning,afternoon,evening",False
3228,COOP Mart Food,10.7988815,106.7439458,Shopping_Commerce,shop:supermarket,Local,89164,3.88,67,0.302,06:00,22:00,"morning,afternoon,evening",False
3229,Công Viên Văn Hóa Phú Nhuận,10.8028306,106.6904324,Entertainment_Leisure,park,Family,0,4.15,67,0.42,09:00,21:30,"morning,afternoon",False
3230,POI_136505813,10.7969917,106.7198252,Entertainment_Leisure,park,Family,0,4.37,102,0.483,09:00,21:30,"morning,afternoon",False
3231,Co.op Mart Cống Quỳnh,10.767248,106.6862008,Shopping_Commerce,shop:supermarket,Local,118183,3.79,80,0.303,06:00,22:00,"morning,afternoon,evening",False
3232,Công viên Hòa Bình,10.7605682,106.673803,Entertainment_Leisure,park,Family,0,3.77,86,0.41,09:00,21:30,"morning,afternoon",False
3233,POI_165398105,10.7547935,106.65791,Entertainment_Leisure,park,Family,0,4.77,92,0.315,09:00,21:30,"morning,afternoon",False
3234,Công viên Văn Lang,10.7565972,106.6675309,Entertainment_Leisure,park,Family,0,4.33,67,0.413,09:00,21:30,"morning,afternoon",False
3235,POI_165479622,10.7820957,106.6976945,Culture_History,museum,Culture,189099,3.72,169,0.64,08:00,17:00,"morning,afternoon",False
3236,POI_165491085,10.7771581,106.7026179,Entertainment_Leisure,park,Family,0,4.79,41,0.596,09:00,21:30,"morning,afternoon",True
3237,Công viên Chi Lăng,10.7777958,106.701581,Entertainment_Leisure,park,Family,0,4.54,96,0.669,09:00,21:30,"morning,afternoon",True
3238,Trưng bày Từ Dinh Norodom đến Dinh Độc Lập,10.7765844,106.6972837,Culture_History,museum,Culture,42629,4.67,126,0.784,08:00,17:00,"morning,afternoon",True
3239,POI_165567735,10.7835364,106.7004436,Entertainment_Leisure,park,Family,0,3.86,48,0.342,09:00,21:30,"morning,afternoon",False
3240,Bảo tàng Chiến dịch Hồ Chí Minh,10.7869832,106.7042406,Culture_History,museum,Culture,65337,4.34,120,0.671,08:00,17:00,"morning,afternoon",False
3241,Nhà hàng Ocean Palace,10.7873615,106.704498,Food_Dining,restaurant:chinese,Chill,195859,3.55,65,0.34,07:00,23:00,"afternoon,evening",False
3242,POI_166092207,10.7546602,106.6910778,Entertainment_Leisure,park,Family,0,4.59,51,0.475,09:00,21:30,"morning,afternoon",False
3243,POI_166552364,10.7546066,106.6951691,Entertainment_Leisure,park,Family,0,3.76,68,0.323,09:00,21:30,"morning,afternoon",False
3244,Bảo tàng Chứng tích Chiến tranh,10.7793793,106.6921923,Culture_History,museum,Culture,141965,4.33,125,0.974,08:00,17:00,"morning,afternoon",True
3245,Siêu Thị Điện Máy Nguyễn Kim Quận 1,10.768718,106.6963688,Shopping_Commerce,shop:electronics,Local,179237,3.68,43,0.656,06:00,22:00,"morning,afternoon,evening",True
3246,POI_186275011,10.7831635,106.7018604,Entertainment_Leisure,park,Family,0,3.75,97,0.37,09:00,21:30,"morning,afternoon",False
3247,Tượng voi đồng,10.7874383,106.7058904,Culture_History,attraction,Local,134354,3.83,22,0.422,06:00,22:00,"morning,afternoon,evening",False
3248,chung cư 42 Nguyễn Huệ,10.7741102,106.7042197,Culture_History,attraction,Local,104918,3.94,76,0.996,06:00,22:00,"morning,afternoon,evening",True
3249,Công viên Bách Tùng Diệp,10.7764963,106.6991978,Entertainment_Leisure,park,Family,0,4.51,102,0.688,09:00,21:30,"morning,afternoon",True
3250,Lucky Plaza,10.7741404,106.7045043,Shopping_Commerce,shop:mall,Family,143767,4.45,27,0.692,09:00,21:30,"morning,afternoon",True
3251,POI_188114198,10.7568641,106.7186512,Entertainment_Leisure,park,Family,0,4.76,36,0.361,09:00,21:30,"morning,afternoon",False
3252,Công viên Tôn Thất Thuyết,10.7544628,106.7188283,Entertainment_Leisure,park,Family,0,4.42,30,0.33,09:00,21:30,"morning,afternoon",False
3253,POI_188114209,10.7561671,106.7190016,Entertainment_Leisure,park,Family,0,4.32,51,0.432,09:00,21:30,"morning,afternoon",False
3254,POI_188169256,10.7559039,106.6992393,Entertainment_Leisure,park,Family,0,3.83,111,0.329,09:00,21:30,"morning,afternoon",False
3255,Công viên Phường 5,10.7578428,106.6995318,Entertainment_Leisure,park,Family,0,3.89,69,0.402,09:00,21:30,"morning,afternoon",False
3256,Công viên Dạ Trạch,10.7566485,106.666817,Entertainment_Leisure,park,Family,0,4.19,85,0.392,09:00,21:30,"morning,afternoon",False
3257,POI_189027769,10.7507754,106.6582596,Entertainment_Leisure,park,Family,0,4.46,35,0.277,09:00,21:30,"morning,afternoon",False
3258,Công viên Cửu Long,10.750825,106.6538952,Entertainment_Leisure,park,Family,0,3.55,31,0.412,09:00,21:30,"morning,afternoon",False
3259,Công viên Võ Văn Kiệt,10.7507013,106.6684476,Entertainment_Leisure,park,Family,0,3.52,88,0.352,09:00,21:30,"morning,afternoon",False
3260,POI_189027791,10.7509004,106.6562043,Entertainment_Leisure,park,Family,0,4.35,85,0.365,09:00,21:30,"morning,afternoon",False
3261,Công viên Võ Văn Kiệt,10.7501448,106.671212,Entertainment_Leisure,park,Family,0,4.0,102,0.357,09:00,21:30,"morning,afternoon",False
3262,POI_189027800,10.7508469,106.6569351,Entertainment_Leisure,park,Family,0,4.0,38,0.346,09:00,21:30,"morning,afternoon",False
3263,POI_189027822,10.7509195,106.6551828,Entertainment_Leisure,park,Family,0,4.68,62,0.396,09:00,21:30,"morning,afternoon",False
3264,Coopmart Lý Thường Kiệt,10.7598115,106.6615013,Shopping_Commerce,shop:supermarket,Local,102837,4.61,94,0.508,06:00,22:00,"morning,afternoon,evening",False
3265,POI_192512334,10.8007411,106.7244942,Entertainment_Leisure,park,Family,0,4.15,105,0.38,09:00,21:30,"morning,afternoon",False
3266,POI_192512339,10.7993468,106.7241402,Entertainment_Leisure,park,Family,0,3.86,64,0.357,09:00,21:30,"morning,afternoon",False
3267,POI_192512417,10.8098771,106.7123745,Entertainment_Leisure,park,Family,0,4.75,108,0.468,09:00,21:30,"morning,afternoon",False
3268,POI_192512443,10.7997078,106.7250075,Entertainment_Leisure,park,Family,0,4.25,83,0.318,09:00,21:30,"morning,afternoon",False
3269,Công trường Mê Linh,10.7752866,106.7063105,Entertainment_Leisure,park,Family,0,4.28,112,0.563,09:00,21:30,"morning,afternoon",True
3270,Cheese Coffee - Đinh Tiên Hoàng,10.785829,106.7021587,Food_Dining,cafe,Chill,56683,4.04,49,0.535,07:00,23:00,"afternoon,evening",False
3271,POI_193288966,10.7887852,106.7207465,Entertainment_Leisure,park,Family,0,4.42,40,0.458,09:00,21:30,"morning,afternoon",False
3272,POI_193427276,10.7866694,106.7046677,Entertainment_Leisure,park,Family,0,3.72,71,0.357,09:00,21:30,"morning,afternoon",False
3273,POI_193427277,10.786742,106.7052376,Entertainment_Leisure,park,Family,0,4.51,86,0.245,09:00,21:30,"morning,afternoon",False
3274,POI_197995326,10.8004246,106.6610121,Entertainment_Leisure,park,Family,0,3.61,108,0.477,09:00,21:30,"morning,afternoon",False
3275,Bảo tàng Không quân phía Nam,10.805192,106.6606383,Culture_History,museum,Culture,174023,4.14,127,0.622,08:00,17:00,"morning,afternoon",False
3276,POI_223362703,10.8003707,106.667169,Entertainment_Leisure,park,Family,0,4.61,49,0.304,09:00,21:30,"morning,afternoon",False
3277,POI_223362704,10.8000187,106.6682062,Entertainment_Leisure,park,Family,0,3.52,76,0.314,09:00,21:30,"morning,afternoon",False
3278,POI_227891569,10.7500176,106.6705577,Entertainment_Leisure,park,Family,0,4.46,75,0.213,09:00,21:30,"morning,afternoon",False
3279,POI_227891585,10.7503332,106.6687595,Entertainment_Leisure,park,Family,0,4.52,65,0.393,09:00,21:30,"morning,afternoon",False
3280,POI_235248205,10.7778281,106.6816539,Entertainment_Leisure,park,Family,0,4.18,119,0.404,09:00,21:30,"morning,afternoon",False
3281,POI_235399812,10.7689391,106.6521655,Entertainment_Leisure,park,Family,0,4.38,49,0.286,09:00,21:30,"morning,afternoon",False
3282,Công viên Thích Quảng Đức,10.7754166,106.6868051,Entertainment_Leisure,park,Family,0,4.45,119,0.259,09:00,21:30,"morning,afternoon",False
3283,An Phu Supermarket,10.805321,106.736578,Shopping_Commerce,shop:supermarket,Local,103721,4.46,118,0.335,06:00,22:00,"morning,afternoon,evening",False
3284,Chợ Thanh Đa,10.8163896,106.7209912,Shopping_Commerce,shop:supermarket,Local,106728,4.57,63,0.378,06:00,22:00,"morning,afternoon,evening",False
3285,Highlands Coffee,10.8132325,106.6653045,Food_Dining,cafe,Chill,116347,4.53,48,0.393,07:00,23:00,"afternoon,evening",False
3286,Dynasty House,10.7958923,106.6755923,Food_Dining,restaurant:chinese,Chill,281995,3.78,104,0.482,07:00,23:00,"afternoon,evening",False
3287,Ngọc Sương Marina,10.7807981,106.6918205,Food_Dining,restaurant,Chill,364372,4.61,63,0.363,07:00,23:00,"afternoon,evening",False
3288,Highlands Coffee,10.777746,106.6991246,Food_Dining,cafe,Chill,85211,4.75,61,0.615,07:00,23:00,"afternoon,evening",True
3289,POI_263170655,10.782955,106.6947455,Entertainment_Leisure,park,Family,0,4.55,46,0.221,09:00,21:30,"morning,afternoon",False
3290,KFC,10.7836051,106.6951945,Food_Dining,fast_food,Local,112664,4.35,80,0.435,06:00,22:00,"morning,afternoon,evening",False
3291,Lan Anh,10.7790336,106.6783624,Food_Dining,restaurant:vietnamese,Chill,221844,3.64,90,0.356,07:00,23:00,"afternoon,evening",False
3292,Big C,10.7785,106.6652965,Shopping_Commerce,shop:supermarket,Local,72521,4.51,50,0.253,06:00,22:00,"morning,afternoon,evening",False
3293,Cầu Mống,10.768069,106.7036691,Culture_History,attraction,Local,160259,4.39,26,0.99,06:00,22:00,"morning,afternoon,evening",True
3294,POI_289042104,10.8053134,106.7053242,Entertainment_Leisure,park,Family,0,4.15,114,0.34,09:00,21:30,"morning,afternoon",False
